TITLE,OCCUPATION,SALARY,WORK_LOCATION,WORKING_HOURS,CREATED_AT
【CR-5000】半導体製造装置の電気設計,設計(電気）,時給2370円～時給2620円,東京都 八王子市 北八王子駅より 徒歩3分,(1)08:30～17:00(実働時間07時間30分),2022-07-03 00:53:40
【笹塚】PC、ユーザーサポート、サーバー運用,ヘルプデスク・キッティング（IT）,時給2180円,東京都 渋谷区 笹塚駅より 徒歩10分,(1)08:45～17:30(実働時間07時間45分),2022-07-03 00:53:47
【笹塚】PC、ユーザーサポート、サーバー運用,ヘルプデスク・キッティング（IT）,時給2500円,東京都 渋谷区 笹塚駅より 徒歩10分,(1)08:45～17:30(実働時間07時間45分),2022-07-03 00:53:47
【リモートワーク】ネットワークセキュリティ強化支援,セキュリティエンジニア,時給2700円,東京都 武蔵野市 三鷹駅より 徒歩10分,(1)08:30～17:15(実働時間07時間45分),2022-07-03 00:53:47
【リモートワーク】ネットワークセキュリティ強化支援,セキュリティエンジニア,時給3000円,東京都 武蔵野市 三鷹駅より 徒歩10分,(1)08:30～17:15(実働時間07時間45分),2022-07-03 00:53:47
【リモートワーク相談可】システム開発,開発エンジニア,時給2650円,東京都 千代田区 神田(東京都)駅より 徒歩5分,(1)09:00～18:00(実働時間08時間),2022-07-03 00:53:47
【リモートワーク相談可】システム開発,開発エンジニア,時給3300円,東京都 千代田区 神田(東京都)駅より 徒歩5分,(1)09:00～18:00(実働時間08時間),2022-07-03 00:53:48
【C言語】顕微鏡ファームウェア開発全般,設計（組込み）,時給2550円,東京都 八王子市 北八王子駅より 徒歩5分,(1)08:45～17:30(実働時間07時間45分),2022-07-03 00:53:48
【C言語】顕微鏡ファームウェア開発全般,設計（組込み）,時給3400円,東京都 八王子市 北八王子駅より 徒歩5分,(1)08:45～17:30(実働時間07時間45分),2022-07-03 00:53:48
【リモートワーク】Nessusによる脆弱性診断など,セキュリティエンジニア,時給2300円,東京都 中央区 築地駅より 徒歩3分,(1)09:00～18:00(実働時間08時間),2022-07-03 00:53:48
【リモートワーク】Nessusによる脆弱性診断など,セキュリティエンジニア,時給2800円,東京都 中央区 築地駅より 徒歩3分,(1)09:00～18:00(実働時間08時間),2022-07-03 00:53:48
【英語活かせる】DB・アプリケーションの設計開発,開発エンジニア,時給2790円,東京都 世田谷区 二子玉川駅より 徒歩4分,(1)09:00～17:30(実働時間07時間30分),2022-07-03 00:53:55
【リモートワーク可】ブレーキシステム、部品のプロジェクト開発,設計（機械）,時給2600円～時給2730円,神奈川県 厚木市 愛甲石田駅より バス15分,(1)09:00～18:00(実働時間08時間),2022-07-03 00:53:55
【Linux】自社サービス基盤の構築・運用,サーバーエンジニア,時給2300円,愛知県 名古屋市　中区 丸の内(愛知県)駅より 徒歩5分,(1)09:00～18:00(実働時間08時間),2022-07-03 00:53:55
【Java】金融系市場管理システムの開発,開発エンジニア,時給2700円,東京都 港区 神谷町駅より 徒歩5分,(1)09:00～17:30(実働時間07時間30分),2022-07-03 00:53:56
【オシロスコープ】医療用検査装置の開発,設計(電気）,時給2200円～時給2500円,千葉県 香取郡 東成田駅より バス20分,(1)09:00～17:45(実働時間07時間45分),2022-07-03 00:53:56
【残業少なめ（10時以下）】太陽光発電設備の設計,設計（機械）,時給1900円～時給2000円,千葉県 八千代市 八千代緑が丘駅より 徒歩5分,(1)09:00～18:00(実働時間08時間),2022-07-03 00:53:56
【AutoCAD】微経験相談可＊プラントの電気計装設計,設計(電気）,時給2300円～時給2400円,東京都 台東区 鶯谷駅より 徒歩5分,(1)08:45～17:30(実働時間07時間45分),2022-07-03 00:53:56
【フルリモートワーク】測量機器、測定機器、分析機器の技術営業,営業,時給2400円～時給2500円,東京都 港区 赤羽橋駅より 徒歩3分,(1)09:00～17:30(実働時間07時間30分),2022-07-03 00:53:56
【複数名募集】機能安全対応業務,設計（組込み）,時給4000円,静岡県 浜松市　南区 高塚駅より 車3分,(1)08:45～17:30(実働時間08時間),2022-07-03 00:53:56
【C言語】医療機器の組込ソフトウェア開発,設計（組込み）,時給2500円～時給2700円,静岡県 牧之原市 金谷駅より 車17分,(1)08:30～17:10(実働時間07時間50分),2022-07-03 00:53:57
【日野】トラックやバスの安全システム関連装置の設計,設計（組込み）,時給2280円,東京都 日野市 日野(東京都)駅より バス5分,(1)08:30～17:25(実働時間07時間55分),2022-07-03 00:54:01
【日野】トラックやバスの安全システム関連装置の設計,設計（組込み）,時給2850円,東京都 日野市 日野(東京都)駅より バス5分,(1)08:30～17:25(実働時間07時間55分),2022-07-03 00:54:01
【フルリモートワーク】LSI論理設計のインプリケーション設計,設計(電気）,時給2100円,東京都 品川区 五反田駅より 徒歩6分,(1)09:00～18:00(実働時間08時間),2022-07-03 00:54:01
【フルリモートワーク】LSI論理設計のインプリケーション設計,設計(電気）,時給2500円,東京都 品川区 五反田駅より 徒歩6分,(1)09:00～18:00(実働時間08時間),2022-07-03 00:54:02
【オシロスコープ】アナログIC評価や回路設計,設計(電気）,時給2000円～時給2200円,東京都 立川市 立川駅より 徒歩7分,(1)09:00～17:30(実働時間07時間45分),2022-07-03 00:54:02
【Verilog-HDL等】車載向けSoC設計,設計(電気）,時給2000円～時給2200円,東京都 国分寺市 国分寺駅より バス5分,(1)08:45～17:30(実働時間07時間45分),2022-07-03 00:54:02
【残業少なめ（10時間以下）】仕様書のドキュメント作成等,企画・管理(機械）,時給1600円,東京都 国分寺市 国分寺駅より バス5分,(1)08:45～17:30(実働時間07時間45分),2022-07-03 00:54:02
【スペクトラムアナライザー】無線機の高周波回路設計,設計(電気）,時給2100円～時給2300円,東京都 小平市 武蔵小金井駅より バス7分,(1)09:00～17:30(実働時間07時間45分),2022-07-03 00:54:02
【正社員登用あり】工業用計測機器のサービスエンジニア・保守,設備保全（機械）,時給1800円～時給2000円,茨城県 つくば市 つくば駅より 徒歩25分,(1)08:30～17:30(実働時間08時間),2022-07-03 00:54:02
【正社員登用あり】半導体製造装置の技術営業,営業,時給2700円～時給2900円,東京都 台東区 鶯谷駅より 徒歩5分,(1)09:00～17:30(実働時間07時間30分),2022-07-03 00:54:03
【北府中】水力発電系システムの制御盤設計,設計(電気）,時給1930円～時給2220円,東京都 府中市 北府中駅より 徒歩15分,(1)08:15～17:00(実働時間07時間45分),2022-07-03 00:54:09
【微経験相談可】半導体洗浄装置の電気回路配線図の設計等,設計(電気）,時給2220円～時給2560円,東京都 府中市 西府駅より 徒歩4分,(1)08:40～17:40(実働時間08時間),2022-07-03 00:54:09
【リモートワーク可】自社サービスの販売・企画やベンダ調整など,IT系営業,時給1800円～時給2000円,東京都 港区 溜池山王駅より 徒歩5分,(1)09:30～18:00(実働時間07時間30分),2022-07-03 00:54:09
【愛甲石田】衝突・歩行者保護実験・計画、実験分析サポート等,試験・評価・検証（機械）,時給1910円～時給2040円,神奈川県 厚木市 愛甲石田駅より バス15分,(1)08:30～17:30(実働時間08時間),2022-07-03 00:54:09
【複数名募集】クライアント向け仮想化基盤構築,サーバーエンジニア,時給2600円～時給2800円,大阪府 吹田市 江坂駅より 徒歩5分,(1)08:30～17:15(実働時間07時間45分),2022-07-03 00:54:10
【リモートワーク可】新車開発の衝突実験,試験・評価・検証（機械）,時給1910円～時給2040円,神奈川県 厚木市 愛甲石田駅より バス15分,(1)08:30～17:30(実働時間08時間),2022-07-03 00:54:10
【フルリモートワーク可】ユーザー対応を含む3DCADサポート,ヘルプデスク・キッティング（IT）,時給2100円～時給2300円,東京都 港区 竹芝駅より 徒歩2分,(1)09:30～17:30(実働時間07時間),2022-07-03 00:54:10
【PHP等】Webアプリケーション機能追加など,開発エンジニア,時給2100円～時給2200円,大阪府 大阪市　西区 西大橋駅より 徒歩1分,(1)09:00～17:45(実働時間07時間45分),2022-07-03 00:54:10
【正社員登用あり】エアフィルター機器等の機械設計,設計（機械）,時給1620円,神奈川県 平塚市 平塚駅より 徒歩13分,(1)08:00～17:00(実働時間08時間),2022-07-03 00:54:10
【正社員登用あり】エアフィルター機器等の機械設計,設計（機械）,時給2080円,神奈川県 平塚市 平塚駅より 徒歩13分,(1)08:00～17:00(実働時間08時間),2022-07-03 00:54:10
【新横浜】FPGA搭載基板の設計・検証等,設計(電気）,時給2700円～時給2800円,神奈川県 横浜市　都筑区 新横浜駅より バス20分,(1)09:00～17:30(実働時間07時間30分),2022-07-03 00:54:17
【PHP】Webアプリケーション改修・機能追加,開発エンジニア,時給2100円～時給2200円,大阪府 大阪市　西区 西大橋駅より 徒歩1分,(1)09:00～17:45(実働時間07時間45分),2022-07-03 00:54:17
【川和町】通信端末のアンテナ開発,設計(電気）,時給2400円,神奈川県 横浜市　都筑区 市が尾駅より バス20分,(1)09:30～17:30(実働時間07時間),2022-07-03 00:54:17
【川和町】通信端末のアンテナ開発,設計(電気）,時給3000円,神奈川県 横浜市　都筑区 市が尾駅より バス20分,(1)09:30～17:30(実働時間07時間),2022-07-03 00:54:17
【川和町】通信端末のRF設計、評価,設計(電気）,時給2400円,神奈川県 横浜市　都筑区 市が尾駅より バス20分,(1)09:30～17:30(実働時間07時間),2022-07-03 00:54:17
【川和町】通信端末のRF設計、評価,設計(電気）,時給3000円,神奈川県 横浜市　都筑区 市が尾駅より バス20分,(1)09:30～17:30(実働時間07時間),2022-07-03 00:54:17
【未経験相談可】産業装置・橋梁関連の技術営業サポート,営業,時給1730円～時給2170円,神奈川県 鎌倉市 藤沢駅より バス5分,(1)08:45～17:30(実働時間07時間45分),2022-07-03 00:54:18
【Tableau】車両開発の提案会議体運営及び取りまとめ,企画・管理(機械）,時給2020円～時給2150円,神奈川県 厚木市 愛甲石田駅より バス15分,(1)09:00～18:00(実働時間08時間),2022-07-03 00:54:18
【リモートワーク】リアビュー・アラウンドビューカメラ部品開発,設計（機械）,時給2600円～時給2730円,神奈川県 厚木市 愛甲石田駅より バス14分,(1)09:00～18:00(実働時間08時間),2022-07-03 00:54:18
【リモートワーク可】車両衝突性能計画・部品レイアウト,設計（機械）,時給2270円～時給2400円,神奈川県 厚木市 愛甲石田駅より バス25分,(1)09:00～18:00(実働時間08時間),2022-07-03 00:54:18
【リモートワーク可】プレス金型工程計画関連業務,設計（機械）,時給2020円～時給2150円,神奈川県 厚木市 愛甲石田駅より バス15分,(1)09:00～18:00(実働時間08時間),2022-07-03 00:54:24
【リモート相談可】廃棄物処理機器の保守及びメンテナンス,設備保全（機械）,時給1610円～時給1670円,神奈川県 横浜市　都筑区 新羽駅より 車10分,(1)08:30～17:15(実働時間08時間),2022-07-03 00:54:25
【PLC】リモート相談可＊ごみ焼却・溶融設備関連機器の設計,設計(電気）,時給1610円～時給1670円,神奈川県 横浜市　都筑区 新羽駅より 車10分,(1)08:30～17:15(実働時間08時間),2022-07-03 00:54:25
【愛甲石田】新車開発に伴う衝突実験,試験・評価・検証（機械）,時給1760円～時給1890円,神奈川県 厚木市 愛甲石田駅より バス15分,(1)08:30～17:30(実働時間08時間),2022-07-03 00:54:25
【Creo】微経験相談可＊産業用装置の機構設計,設計（機械）,時給1950円～時給2080円,神奈川県 横浜市　緑区 中山(神奈川県)駅より 徒歩9分,(1)08:00～16:40(実働時間07時間45分),2022-07-03 00:54:25
【CR-8000】通信機器のFPGA搭載基板設計,設計(電気）,時給2000円～時給2200円,神奈川県 横浜市　西区 みなとみらい駅より 徒歩3分,(1)09:00～17:30(実働時間07時間30分),2022-07-03 00:54:25
【正社員登用あり】工場向け設備のセールスエンジニア,生産技術（機械）,時給1800円～時給2000円,神奈川県 横浜市　旭区 中山(神奈川県)駅より バス7分,(1)09:00～17:30(実働時間07時間30分),2022-07-03 00:54:25
